S.No.,Product Name,Prices,Descriptio,Rating,Reviews,Delivery,Discount,Date
470,"Xiaomi 12 Pro 5G (Opera Mauve, 256 GB)","₹43,980",8 GB RAM | 256 GB ROM17.09 cm (6.73 inch) Full HD+ AMOLED Display50MP Rear Camera4600 mAh BatterySnapdragon@ 8 Gen 1 Processor12 Months,4.2,&,Bank Offer,25% off,15-05-2023
471,"Xiaomi 12 Pro 5G (Noir Black, 256 GB)","₹43,870",8 GB RAM | 256 GB ROM17.09 cm (6.73 inch) Full HD+ AMOLED Display50MP Rear Camera4600 mAh BatterySnapdragon@ 8 Gen 1 Processor12 Months,4.2,&,Free delivery,33% off,15-05-2023
472,"SAMSUNG Galaxy A73 5G (Awesome Gray, 128 GB)","₹41,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) Full HD+ Display108MP + 12MP + 5MP + 5MP | 32MP Front Camera5000 mAh Li-ion BatteryQualcomm Snapdragon 778G Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box,4.2,&,Lowest Price Daily,19% off,15-05-2023
473,"Xiaomi 12 Pro 5G (Noir Black, 256 GB)","₹47,970",12 GB RAM | 256 GB ROM17.09 cm (6.73 inch) Full HD+ AMOLED Display50MP Rear Camera4600 mAh BatterySnapdragon@ 8 Gen 1 Processor12 Months,4.1,&,Upto ,25% off,15-05-2023
474,"APPLE iPhone 11 (Red, 128 GB)","₹46,999",128 GB ROM15.49 cm (6.1 inch) Liquid Retina HD Display12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty of 1 Year,4.6,&,"₹30,000",45% off,15-05-2023
475,"realme GT 2 Pro (Paper Green, 128 GB)","₹49,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Quad HD Display50MP + 50MP + 2MP | 32MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 8 Gen 1 Mobile Platform Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.2,&, Off on Exchange,45% off,15-05-2023
476,"realme GT 2 Pro (Paper White, 128 GB)","₹49,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Quad HD Display50MP + 50MP + 2MP | 32MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 8 Gen 1 Mobile Platform Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.2,&,Free delivery,11% off,15-05-2023
477,"realme GT 2 Pro (Steel Black, 128 GB)","₹49,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Quad HD Display50MP + 50MP + 2MP | 32MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 8 Gen 1 Mobile Platform Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.2,&,Lowest Price Daily,43% off,15-05-2023
478,"realme X50 Pro (Moss Green, 256 GB)","₹47,999",12 GB RAM | 256 GB ROM16.36 cm (6.44 inch) Full HD+ Display64MP + 12MP + 8MP + 2MP | 32MP + 8MP Dual Front Camera4200 mAh Battery5G PhoneQualcomm Snapdragon 865 Processor65W Superdart ChargeBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,&,Upto ,3% off,15-05-2023
479,"Xiaomi 12 Pro 5G (Opera Mauve, 256 GB)","₹47,999",12 GB RAM | 256 GB ROM17.09 cm (6.73 inch) Full HD+ AMOLED Display50MP Rear Camera4600 mAh BatterySnapdragon@ 8 Gen 1 Processor12 Months,4.1,&,"₹30,000",13% off,15-05-2023
480,"SAMSUNG Galaxy S21 FE 5G (White, 128 GB)","₹39,999",8 GB RAM | 128 GB ROM16.26 cm (6.4 inch) Full HD+ Display12MP + 12MP + 8MP (OIS) | 32MP Front Camera4500 mAh Lithium-ion Battery1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.3,&, Off on Exchange,13% off,15-05-2023
481,"SAMSUNG Galaxy S21 FE 5G (Olive Green, 128 GB)","₹39,999",8 GB RAM | 128 GB ROM16.26 cm (6.4 inch) Full HD+ Display12MP + 12MP + 8MP (OIS) | 32MP Front Camera4500 mAh Lithium-ion Battery1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.3,&,Free delivery,13% off,15-05-2023
482,"SAMSUNG Galaxy S21 FE 5G (Graphite, 128 GB)","₹39,999",8 GB RAM | 128 GB ROM16.26 cm (6.4 inch) Full HD+ Display12MP + 12MP + 8MP (OIS) | 32MP Front Camera4500 mAh Lithium-ion Battery1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.3,&,Bank Offer,43% off,15-05-2023
483,"OnePlus 11R 5G (Galactic Silver, 256 GB)","₹44,650",16 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5000 mAh BatteryDomestic warranty of 12 months on phone & 6 months on accessories,4.6,&,Free delivery,10% off,15-05-2023
484,"OnePlus 11R 5G (Sonic Black, 256 GB)","₹44,700",16 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5000 mAh BatteryDomestic warranty of 12 months on phone & 6 months on accessries,4.6,&,Upto ,46% off,15-05-2023
485,"SAMSUNG Galaxy Z Flip3 5G (Phantom Black, 128 GB)","₹49,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display12MP + 12MP | 10MP Front Camera3300 mAh Lithium-ion BatteryQualcomm Snapdragon 888 Octa-Core Processor1 Year Manufacturer Warranty for Device and 6 months Manufacturer Warranty for In-Box Accessories,4.4,&,"₹30,000",47% off,15-05-2023
486,"SAMSUNG Galaxy Z Flip3 5G (Cream, 128 GB)","₹49,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display12MP + 12MP | 10MP Front Camera3300 mAh Lithium-ion BatteryQualcomm Snapdragon 888 Octa-Core Processor1 Year Manufacturer Warranty for Device and 6 months Manufacturer Warranty for In-Box Accessories,4.4,&, Off on Exchange,47% off,15-05-2023
487,"SAMSUNG Galaxy A73 5G (Awesome Gray, 256 GB)","₹42,100",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) Full HD+ Display108MP + 12MP + 5MP + 5MP | 32MP Front Camera5000 mAh Li-ion BatteryQualcomm Snapdragon 778G Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box,4.2,&,Bank Offer,33% off,15-05-2023
488,"MOTOROLA Edge 30 Ultra (Interstellar Black, 256 GB)","₹49,999",12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Full HD+ Display200MP + 50MP + 12MP | 60MP Front Camera4610 mAh Lithium BatteryQualcomm Snapdragon 8+ Gen 1 Processor1 Year on Handset and 6 Months on Accessories,4.2,&,Free delivery,25% off,15-05-2023
489,"OnePlus 10 Pro 5G (Volcanic Black, 128 GB)","₹49,890",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display48MP Rear Camera5000 mAh Battery1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,4.2,&,"No Cost EMI from ₹8,315/month",33% off,15-05-2023
490,"MOTOROLA Edge 30 Ultra (Starlight White, 256 GB)","₹49,999",12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Full HD+ Display200MP + 50MP + 12MP | 60MP Front Camera4610 mAh Lithium BatteryQualcomm Snapdragon 8+ Gen 1 Processor1 Year on Handset and 6 Months on Accessories,4.2,&,Bank Offer,19% off,15-05-2023
491,"Xiaomi 12 Pro 5G (Opera Mauve, 256 GB)","₹43,980",8 GB RAM | 256 GB ROM17.09 cm (6.73 inch) Full HD+ AMOLED Display50MP Rear Camera4600 mAh BatterySnapdragon@ 8 Gen 1 Processor12 Months,4.2,&,Free delivery,25% off,15-05-2023
492,"OnePlus 10T 5G (Moonstone Black, 256 GB)","₹54,999",12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera4800 mAh Battery1 year on phone & 6 months on accessories,4.2,&,Upto ,45% off,15-05-2023
493,"Xiaomi 12 Pro 5G (Noir Black, 256 GB)","₹43,870",8 GB RAM | 256 GB ROM17.09 cm (6.73 inch) Full HD+ AMOLED Display50MP Rear Camera4600 mAh BatterySnapdragon@ 8 Gen 1 Processor12 Months,4.2,&,"₹30,000",45% off,15-05-2023
494,"SAMSUNG Galaxy A73 5G (Awesome Gray, 128 GB)","₹41,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) Full HD+ Display108MP + 12MP + 5MP + 5MP | 32MP Front Camera5000 mAh Li-ion BatteryQualcomm Snapdragon 778G Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box,4.2,&, Off on Exchange,11% off,15-05-2023
495,"Xiaomi 12 Pro 5G (Noir Black, 256 GB)","₹47,970",12 GB RAM | 256 GB ROM17.09 cm (6.73 inch) Full HD+ AMOLED Display50MP Rear Camera4600 mAh BatterySnapdragon@ 8 Gen 1 Processor12 Months,4.1,&,Bank Offer,43% off,15-05-2023
496,"APPLE iPhone 11 (Red, 128 GB)","₹46,999",128 GB ROM15.49 cm (6.1 inch) Liquid Retina HD Display12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty of 1 Year,4.6,&,Free delivery,3% off,15-05-2023
497,"Mi 10T Pro (Cosmic Black, 128 GB)","₹47,999",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display108MP + 13MP + 5MP | 20MP Front Camera5000 mAh Li-ion Polymer BatteryQualcomm Snapdragon 865 Processor144Hz Intelligent AdaptiveSync Display33W Dual Split Flash Charge1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories,4.2,&,Bank Offer,13% off,15-05-2023
498,"realme GT 2 Pro (Paper White, 128 GB)","₹49,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Quad HD Display50MP + 50MP + 2MP | 32MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 8 Gen 1 Mobile Platform Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.2,&,Free delivery,13% off,15-05-2023
499,"realme GT 2 Pro (Paper Green, 128 GB)","₹49,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Quad HD Display50MP + 50MP + 2MP | 32MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 8 Gen 1 Mobile Platform Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.2,&,"No Cost EMI from ₹9,167/month",13% off,15-05-2023
500,"realme GT 2 Pro (Steel Black, 128 GB)","₹49,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Quad HD Display50MP + 50MP + 2MP | 32MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 8 Gen 1 Mobile Platform Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.2,&,Bank Offer,43% off,15-05-2023
501,"realme X50 Pro (Moss Green, 256 GB)","₹47,999",12 GB RAM | 256 GB ROM16.36 cm (6.44 inch) Full HD+ Display64MP + 12MP + 8MP + 2MP | 32MP + 8MP Dual Front Camera4200 mAh Battery5G PhoneQualcomm Snapdragon 865 Processor65W Superdart ChargeBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,&,Free delivery,10% off,15-05-2023
502,"IQOO 9T 5G (LEGEND, 128 GB)","₹49,499",8 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera4700 mAh Battery1 Year,4.1,&,Daily Saver,46% off,15-05-2023
503,"Xiaomi 12 Pro 5G (Opera Mauve, 256 GB)","₹47,999",12 GB RAM | 256 GB ROM17.09 cm (6.73 inch) Full HD+ AMOLED Display50MP Rear Camera4600 mAh BatterySnapdragon@ 8 Gen 1 Processor12 Months,4.1,&,Bank Offer,47% off,15-05-2023
504,"SAMSUNG Galaxy S21 FE 5G (White, 128 GB)","₹39,999",8 GB RAM | 128 GB ROM16.26 cm (6.4 inch) Full HD+ Display12MP + 12MP + 8MP (OIS) | 32MP Front Camera4500 mAh Lithium-ion Battery1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.3,&,Free delivery,47% off,15-05-2023
505,"SAMSUNG Galaxy S21 FE 5G (Olive Green, 128 GB)","₹39,999",8 GB RAM | 128 GB ROM16.26 cm (6.4 inch) Full HD+ Display12MP + 12MP + 8MP (OIS) | 32MP Front Camera4500 mAh Lithium-ion Battery1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.3,&,Lowest Price Daily,33% off,15-05-2023
506,"SAMSUNG Galaxy S21 FE 5G (Graphite, 128 GB)","₹39,999",8 GB RAM | 128 GB ROM16.26 cm (6.4 inch) Full HD+ Display12MP + 12MP + 8MP (OIS) | 32MP Front Camera4500 mAh Lithium-ion Battery1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.3,&,Upto ,25% off,15-05-2023
507,"OnePlus 11R 5G (Galactic Silver, 256 GB)","₹44,650",16 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5000 mAh BatteryDomestic warranty of 12 months on phone & 6 months on accessories,4.6,&,"₹32,000",33% off,15-05-2023
508,"OnePlus 11R 5G (Sonic Black, 256 GB)","₹44,700",16 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5000 mAh BatteryDomestic warranty of 12 months on phone & 6 months on accessries,4.6,&, Off on Exchange,19% off,15-05-2023
509,"SAMSUNG Galaxy Z Flip3 5G (Phantom Black, 128 GB)","₹49,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display12MP + 12MP | 10MP Front Camera3300 mAh Lithium-ion BatteryQualcomm Snapdragon 888 Octa-Core Processor1 Year Manufacturer Warranty for Device and 6 months Manufacturer Warranty for In-Box Accessories,4.4,&,Free delivery,25% off,15-05-2023
510,"SAMSUNG Galaxy Z Flip3 5G (Cream, 128 GB)","₹49,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display12MP + 12MP | 10MP Front Camera3300 mAh Lithium-ion BatteryQualcomm Snapdragon 888 Octa-Core Processor1 Year Manufacturer Warranty for Device and 6 months Manufacturer Warranty for In-Box Accessories,4.4,&,Bank Offer,45% off,15-05-2023
511,"SAMSUNG Galaxy A73 5G (Awesome Gray, 256 GB)","₹42,100",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) Full HD+ Display108MP + 12MP + 5MP + 5MP | 32MP Front Camera5000 mAh Li-ion BatteryQualcomm Snapdragon 778G Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box,4.2,&,Free delivery,45% off,15-05-2023
512,"MOTOROLA Edge 30 Ultra (Interstellar Black, 256 GB)","₹49,999",12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Full HD+ Display200MP + 50MP + 12MP | 60MP Front Camera4610 mAh Lithium BatteryQualcomm Snapdragon 8+ Gen 1 Processor1 Year on Handset and 6 Months on Accessories,4.2,&,Upto ,11% off,15-05-2023
513,"OnePlus 10 Pro 5G (Volcanic Black, 128 GB)","₹49,890",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display48MP Rear Camera5000 mAh Battery1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,4.2,&,"₹30,000",43% off,15-05-2023
514,"MOTOROLA Edge 30 Ultra (Starlight White, 256 GB)","₹49,999",12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Full HD+ Display200MP + 50MP + 12MP | 60MP Front Camera4610 mAh Lithium BatteryQualcomm Snapdragon 8+ Gen 1 Processor1 Year on Handset and 6 Months on Accessories,4.2,&, Off on Exchange,3% off,15-05-2023
515,"Xiaomi 12 Pro 5G (Opera Mauve, 256 GB)","₹43,980",8 GB RAM | 256 GB ROM17.09 cm (6.73 inch) Full HD+ AMOLED Display50MP Rear Camera4600 mAh BatterySnapdragon@ 8 Gen 1 Processor12 Months,4.2,&,Bank Offer,13% off,15-05-2023
516,"OnePlus 10T 5G (Moonstone Black, 256 GB)","₹54,999",12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera4800 mAh Battery1 year on phone & 6 months on accessories,4.2,&,Free delivery,13% off,15-05-2023
517,"Xiaomi 12 Pro 5G (Noir Black, 256 GB)","₹43,870",8 GB RAM | 256 GB ROM17.09 cm (6.73 inch) Full HD+ AMOLED Display50MP Rear Camera4600 mAh BatterySnapdragon@ 8 Gen 1 Processor12 Months,4.2,&,Upto ,13% off,15-05-2023
518,"SAMSUNG Galaxy A73 5G (Awesome Gray, 128 GB)","₹41,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) Full HD+ Display108MP + 12MP + 5MP + 5MP | 32MP Front Camera5000 mAh Li-ion BatteryQualcomm Snapdragon 778G Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box,4.2,&,"₹30,000",43% off,15-05-2023
519,"Xiaomi 12 Pro 5G (Noir Black, 256 GB)","₹47,970",12 GB RAM | 256 GB ROM17.09 cm (6.73 inch) Full HD+ AMOLED Display50MP Rear Camera4600 mAh BatterySnapdragon@ 8 Gen 1 Processor12 Months,4.1,&, Off on Exchange,10% off,15-05-2023
520,"APPLE iPhone 11 (Red, 128 GB)","₹46,999",128 GB ROM15.49 cm (6.1 inch) Liquid Retina HD Display12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty of 1 Year,4.6,&,Bank Offer,46% off,15-05-2023
521,"Mi 10T Pro (Cosmic Black, 128 GB)","₹47,999",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display108MP + 13MP + 5MP | 20MP Front Camera5000 mAh Li-ion Polymer BatteryQualcomm Snapdragon 865 Processor144Hz Intelligent AdaptiveSync Display33W Dual Split Flash Charge1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories,4.2,&,Free delivery,46% off,15-05-2023
522,"realme GT 2 Pro (Paper White, 128 GB)","₹49,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Quad HD Display50MP + 50MP + 2MP | 32MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 8 Gen 1 Mobile Platform Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.2,&,Daily Saver,46% off,15-05-2023
523,"realme GT 2 Pro (Paper Green, 128 GB)","₹49,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Quad HD Display50MP + 50MP + 2MP | 32MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 8 Gen 1 Mobile Platform Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.2,&,Upto ,47% off,15-05-2023
524,"realme GT 2 Pro (Steel Black, 128 GB)","₹49,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Quad HD Display50MP + 50MP + 2MP | 32MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 8 Gen 1 Mobile Platform Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.2,&,"₹30,000",47% off,15-05-2023
525,"realme X50 Pro (Moss Green, 256 GB)","₹47,999",12 GB RAM | 256 GB ROM16.36 cm (6.44 inch) Full HD+ Display64MP + 12MP + 8MP + 2MP | 32MP + 8MP Dual Front Camera4200 mAh Battery5G PhoneQualcomm Snapdragon 865 Processor65W Superdart ChargeBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,&, Off on Exchange,19% off,15-05-2023
526,"IQOO 9T 5G (LEGEND, 128 GB)","₹49,499",8 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera4700 mAh Battery1 Year,4.1,&,Free delivery,33% off,15-05-2023
527,"Xiaomi 12 Pro 5G (Opera Mauve, 256 GB)","₹47,999",12 GB RAM | 256 GB ROM17.09 cm (6.73 inch) Full HD+ AMOLED Display50MP Rear Camera4600 mAh BatterySnapdragon@ 8 Gen 1 Processor12 Months,4.1,&,Daily Saver,25% off,15-05-2023
528,"SAMSUNG Galaxy S21 FE 5G (Graphite, 128 GB)","₹39,999",8 GB RAM | 128 GB ROM16.26 cm (6.4 inch) Full HD+ Display12MP + 12MP + 8MP (OIS) | 32MP Front Camera4500 mAh Lithium-ion Battery1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.3,&,Upto ,33% off,15-05-2023
529,"OnePlus 11R 5G (Galactic Silver, 256 GB)","₹44,650",16 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5000 mAh BatteryDomestic warranty of 12 months on phone & 6 months on accessories,4.6,&,"₹30,000",45% off,15-05-2023
530,"SAMSUNG Galaxy S21 FE 5G (White, 128 GB)","₹74,999",8 GB RAM | 128 GB ROM16.26 cm (6.4 inch) Full HD+ Display12MP + 12MP + 8MP (OIS) | 32MP Front Camera4500 mAh Lithium-ion Battery1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.3,&, Off on Exchange,45% off,15-05-2023
531,"SAMSUNG Galaxy S21 FE 5G (Olive Green, 128 GB)","₹74,999",8 GB RAM | 128 GB ROM16.26 cm (6.4 inch) Full HD+ Display12MP + 12MP + 8MP (OIS) | 32MP Front Camera4500 mAh Lithium-ion Battery1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.3,&,Free delivery,11% off,15-05-2023
532,"OnePlus 11R 5G (Sonic Black, 256 GB)","₹44,700",16 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5000 mAh BatteryDomestic warranty of 12 months on phone & 6 months on accessries,4.6,&,Daily Saver,43% off,15-05-2023
533,"SAMSUNG Galaxy Z Flip3 5G (Phantom Black, 128 GB)","₹49,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display12MP + 12MP | 10MP Front Camera3300 mAh Lithium-ion BatteryQualcomm Snapdragon 888 Octa-Core Processor1 Year Manufacturer Warranty for Device and 6 months Manufacturer Warranty for In-Box Accessories,4.4,&,Upto ,3% off,15-05-2023
534,"SAMSUNG Galaxy Z Flip3 5G (Cream, 128 GB)","₹49,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display12MP + 12MP | 10MP Front Camera3300 mAh Lithium-ion BatteryQualcomm Snapdragon 888 Octa-Core Processor1 Year Manufacturer Warranty for Device and 6 months Manufacturer Warranty for In-Box Accessories,4.4,&,"₹30,000",13% off,15-05-2023
535,"MOTOROLA Edge 30 Ultra (Interstellar Black, 256 GB)","₹49,999",12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Full HD+ Display200MP + 50MP + 12MP | 60MP Front Camera4610 mAh Lithium BatteryQualcomm Snapdragon 8+ Gen 1 Processor1 Year on Handset and 6 Months on Accessories,4.2,&, Off on Exchange,13% off,15-05-2023
536,"OnePlus 10 Pro 5G (Volcanic Black, 128 GB)","₹49,890",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display48MP Rear Camera5000 mAh Battery1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,4.2,&,Free delivery,13% off,15-05-2023
537,"MOTOROLA Edge 30 Ultra (Starlight White, 256 GB)","₹49,999",12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Full HD+ Display200MP + 50MP + 12MP | 60MP Front Camera4610 mAh Lithium BatteryQualcomm Snapdragon 8+ Gen 1 Processor1 Year on Handset and 6 Months on Accessories,4.2,&,Bank Offer,9% off,15-05-2023
538,"SAMSUNG Galaxy A73 5G (Awesome Gray, 256 GB)","₹42,100",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) Full HD+ Display108MP + 12MP + 5MP + 5MP | 32MP Front Camera5000 mAh Li-ion BatteryQualcomm Snapdragon 778G Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box,4.2,&,Free delivery,43% off,15-05-2023
539,"OnePlus 10 Pro 5G (Emerald Forest, 128 GB)","₹49,990",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display48MP Rear Camera5000 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.2,&,Bank Offer,46% off,15-05-2023
540,"Xiaomi 12 Pro 5G (Opera Mauve, 256 GB)","₹43,980",8 GB RAM | 256 GB ROM17.09 cm (6.73 inch) Full HD+ AMOLED Display50MP Rear Camera4600 mAh BatterySnapdragon@ 8 Gen 1 Processor12 Months,4.2,&,Free delivery,47% off,15-05-2023
541,"Xiaomi 12 Pro 5G (Noir Black, 256 GB)","₹43,870",8 GB RAM | 256 GB ROM17.09 cm (6.73 inch) Full HD+ AMOLED Display50MP Rear Camera4600 mAh BatterySnapdragon@ 8 Gen 1 Processor12 Months,4.2,&,Bank Offer,47% off,15-05-2023
542,"SAMSUNG Galaxy A73 5G (Awesome Gray, 128 GB)","₹41,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) Full HD+ Display108MP + 12MP + 5MP + 5MP | 32MP Front Camera5000 mAh Li-ion BatteryQualcomm Snapdragon 778G Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box,4.2,&,Free delivery,33% off,15-05-2023
543,"Xiaomi 12 Pro 5G (Noir Black, 256 GB)","₹47,970",12 GB RAM | 256 GB ROM17.09 cm (6.73 inch) Full HD+ AMOLED Display50MP Rear Camera4600 mAh BatterySnapdragon@ 8 Gen 1 Processor12 Months,4.1,&,Lowest Price Daily,25% off,15-05-2023
544,"APPLE iPhone 11 (Red, 128 GB)","₹46,999",128 GB ROM15.49 cm (6.1 inch) Liquid Retina HD Display12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty of 1 Year,4.6,&,Upto ,33% off,15-05-2023
545,"realme GT 2 Pro (Paper Green, 128 GB)","₹49,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Quad HD Display50MP + 50MP + 2MP | 32MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 8 Gen 1 Mobile Platform Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.2,&,"₹30,000",19% off,15-05-2023
546,"realme GT 2 Pro (Paper White, 128 GB)","₹49,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Quad HD Display50MP + 50MP + 2MP | 32MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 8 Gen 1 Mobile Platform Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.2,&, Off on Exchange,25% off,15-05-2023
547,"realme GT 2 Pro (Steel Black, 128 GB)","₹49,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Quad HD Display50MP + 50MP + 2MP | 32MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 8 Gen 1 Mobile Platform Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.2,&,Free delivery,45% off,15-05-2023
548,"realme X50 Pro (Moss Green, 256 GB)","₹47,999",12 GB RAM | 256 GB ROM16.36 cm (6.44 inch) Full HD+ Display64MP + 12MP + 8MP + 2MP | 32MP + 8MP Dual Front Camera4200 mAh Battery5G PhoneQualcomm Snapdragon 865 Processor65W Superdart ChargeBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,&,"No Cost EMI from ₹7,442/month",45% off,15-05-2023
